code	lut_i32	sample14
16984	4046	1012
16985	4046	1012
16986	4046	1012
16987	4046	1012
16988	4046	1012
16989	4046	1012
16990	4046	1012
16991	4046	1012
16992	4046	1012
16993	4046	1012
16994	4046	1012
16995	4046	1012
16996	4046	1012
16997	4046	1012
16998	4046	1012
16999	4046	1012
17000	4046	1012
17001	4046	1012
17002	4046	1012
17003	4046	1012
17004	4046	1012
17005	4046	1012
17006	4047	1012
17007	4047	1012
17008	4047	1012
17009	4047	1012
17010	4047	1012
17011	4047	1012
17012	4047	1012
17013	4047	1012
17014	4047	1012
17015	4047	1012
17016	4047	1012
17017	4047	1012
17018	4047	1012
17019	4047	1012
17020	4047	1012
17021	4047	1012
17022	4047	1012
17023	4047	1012
17024	4047	1012
17025	4047	1012
17026	4047	1012
17027	4047	1012
17028	4047	1012
17029	4047	1012
17030	4047	1012
17031	4047	1012
17032	4047	1012
17033	4047	1012
17034	4047	1012
17035	4047	1012
17036	4047	1012
17037	4047	1012
17038	4048	1012
17039	4048	1012
17040	4048	1012
17041	4048	1012
17042	4048	1012
17043	4048	1012
17044	4048	1012
17045	4048	1012
17046	4048	1012
17047	4048	1012
17048	4048	1012
17049	4048	1012
17050	4048	1012
17051	4048	1012
17052	4048	1012
17053	4048	1012
17054	4048	1012
17055	4048	1012
17056	4048	1012
17057	4048	1012
17058	4048	1012
17059	4048	1012
17060	4048	1012
17061	4048	1012
17062	4048	1012
17063	4048	1012
17064	4048	1012
17065	4048	1012
17066	4048	1012
17067	4048	1012
17068	4048	1012
17069	4049	1012
17070	4049	1012
17071	4049	1012
17072	4049	1012
17073	4049	1012
17074	4049	1012
17075	4049	1012
17076	4049	1012
17077	4049	1012
17078	4049	1012
17079	4049	1012
17080	4049	1012
17081	4049	1012
17082	4049	1012
17083	4049	1012
17084	4049	1012
17085	4049	1012
17086	4049	1012
17087	4049	1012
17088	4049	1012
17089	4049	1012
17090	4049	1012
17091	4049	1012
17092	4049	1012
17093	4049	1012
17094	4049	1012
17095	4049	1012
17096	4049	1012
17097	4049	1012
17098	4049	1012
17099	4049	1012
17100	4049	1012
17101	4050	1013
17102	4050	1013
17103	4050	1013
17104	4050	1013
17105	4050	1013
17106	4050	1013
17107	4050	1013
17108	4050	1013
17109	4050	1013
17110	4050	1013
17111	4050	1013
17112	4050	1013
17113	4050	1013
17114	4050	1013
17115	4050	1013
17116	4050	1013
17117	4050	1013
17118	4050	1013
17119	4050	1013
17120	4050	1013
17121	4050	1013
17122	4050	1013
17123	4050	1013
17124	4050	1013
17125	4050	1013
17126	4050	1013
17127	4050	1013
17128	4050	1013
17129	4050	1013
17130	4050	1013
17131	4050	1013
17132	4051	1013
17133	4051	1013
17134	4051	1013
17135	4051	1013
17136	4051	1013
17137	4051	1013
17138	4051	1013
17139	4051	1013
17140	4051	1013
17141	4051	1013
17142	4051	1013
17143	4051	1013
17144	4051	1013
17145	4051	1013
17146	4051	1013
17147	4051	1013
17148	4051	1013
17149	4051	1013
17150	4052	1013
17151	4052	1013
17152	4052	1013
17153	4052	1013
17154	4052	1013
17155	4052	1013
17156	4052	1013
17157	4052	1013
17158	4052	1013
17159	4052	1013
17160	4052	1013
17161	4052	1013
17162	4052	1013
17163	4052	1013
17164	4052	1013
17165	4052	1013
17166	4052	1013
17167	4053	1013
17168	4053	1013
17169	4053	1013
17170	4053	1013
17171	4053	1013
17172	4053	1013
17173	4053	1013
17174	4053	1013
17175	4053	1013
17176	4053	1013
17177	4053	1013
17178	4053	1013
17179	4053	1013
17180	4053	1013
17181	4053	1013
17182	4053	1013
17183	4053	1013
17184	4054	1014
17185	4054	1014
17186	4054	1014
17187	4054	1014
17188	4054	1014
17189	4054	1014
17190	4054	1014
17191	4054	1014
17192	4054	1014
17193	4054	1014
17194	4054	1014
17195	4054	1014
17196	4054	1014
17197	4054	1014
17198	4054	1014
17199	4054	1014
17200	4054	1014
17201	4054	1014
17202	4055	1014
17203	4055	1014
17204	4055	1014
17205	4055	1014
17206	4055	1014
17207	4055	1014
17208	4055	1014
17209	4055	1014
17210	4055	1014
17211	4055	1014
17212	4055	1014
17213	4055	1014
17214	4055	1014
17215	4055	1014
17216	4055	1014
17217	4055	1014
17218	4055	1014
17219	4056	1014
17220	4056	1014
17221	4056	1014
17222	4056	1014
17223	4056	1014
17224	4056	1014
17225	4056	1014
17226	4056	1014
17227	4056	1014
17228	4056	1014
17229	4056	1014
17230	4056	1014
17231	4056	1014
17232	4056	1014
17233	4056	1014
17234	4056	1014
17235	4056	1014
17236	4057	1014
17237	4057	1014
17238	4057	1014
17239	4057	1014
17240	4057	1014
17241	4057	1014
17242	4057	1014
17243	4057	1014
17244	4057	1014
17245	4057	1014
17246	4057	1014
17247	4057	1014
17248	4057	1014
17249	4057	1014
17250	4057	1014
17251	4057	1014
17252	4057	1014
17253	4058	1015
17254	4058	1015
17255	4058	1015
17256	4058	1015
17257	4058	1015
17258	4058	1015
17259	4058	1015
17260	4058	1015
17261	4058	1015
17262	4058	1015
17263	4058	1015
17264	4058	1015
17265	4058	1015
17266	4058	1015
17267	4058	1015
17268	4058	1015
17269	4058	1015
17270	4058	1015
17271	4059	1015
17272	4059	1015
17273	4059	1015
17274	4059	1015
17275	4059	1015
17276	4059	1015
17277	4059	1015
17278	4059	1015
17279	4059	1015
17280	4059	1015
17281	4059	1015
17282	4059	1015
17283	4059	1015
17284	4059	1015
17285	4059	1015
17286	4059	1015
17287	4059	1015
17288	4060	1015
17289	4060	1015
17290	4060	1015
17291	4060	1015
17292	4060	1015
17293	4060	1015
17294	4060	1015
17295	4060	1015
17296	4060	1015
17297	4060	1015
17298	4060	1015
17299	4060	1015
17300	4060	1015
17301	4060	1015
17302	4060	1015
17303	4060	1015
17304	4060	1015
17305	4061	1015
17306	4061	1015
17307	4061	1015
17308	4061	1015
17309	4061	1015
17310	4061	1015
17311	4061	1015
17312	4061	1015
17313	4061	1015
17314	4061	1015
17315	4061	1015
17316	4061	1015
17317	4061	1015
17318	4061	1015
17319	4061	1015
17320	4061	1015
17321	4061	1015
17322	4062	1016
17323	4062	1016
17324	4062	1016
17325	4062	1016
17326	4062	1016
17327	4062	1016
17328	4062	1016
17329	4062	1016
17330	4062	1016
17331	4062	1016
17332	4062	1016
17333	4062	1016
17334	4062	1016
17335	4062	1016
17336	4062	1016
17337	4062	1016
17338	4062	1016
17339	4062	1016
17340	4063	1016
17341	4063	1016
17342	4063	1016
17343	4063	1016
17344	4063	1016
17345	4063	1016
17346	4063	1016
17347	4063	1016
17348	4063	1016
17349	4063	1016
17350	4063	1016
17351	4063	1016
17352	4063	1016
17353	4063	1016
17354	4063	1016
17355	4063	1016
17356	4063	1016
17357	4064	1016
17358	4064	1016
17359	4064	1016
17360	4064	1016
17361	4064	1016
17362	4064	1016
17363	4064	1016
17364	4064	1016
17365	4064	1016
17366	4064	1016
17367	4064	1016
17368	4064	1016
17369	4064	1016
17370	4064	1016
17371	4064	1016
17372	4064	1016
17373	4064	1016
17374	4065	1016
17375	4065	1016
17376	4065	1016
17377	4065	1016
17378	4065	1016
17379	4065	1016
17380	4065	1016
17381	4065	1016
17382	4065	1016
17383	4065	1016
17384	4065	1016
17385	4065	1016
17386	4065	1016
17387	4065	1016
17388	4065	1016
17389	4065	1016
17390	4065	1016
17391	4066	1017
17392	4066	1017
17393	4066	1017
17394	4066	1017
17395	4066	1017
17396	4066	1017
17397	4066	1017
17398	4066	1017
17399	4066	1017
17400	4066	1017
17401	4066	1017
17402	4066	1017
17403	4066	1017
17404	4066	1017
17405	4066	1017
17406	4066	1017
17407	4066	1017
17408	4066	1017
17409	4067	1017
17410	4067	1017
17411	4067	1017
17412	4067	1017
17413	4067	1017
17414	4067	1017
17415	4067	1017
17416	4067	1017
17417	4067	1017
17418	4067	1017
17419	4067	1017
17420	4067	1017
17421	4067	1017
17422	4067	1017
17423	4067	1017
17424	4067	1017
17425	4067	1017
17426	4068	1017
17427	4068	1017
17428	4068	1017
17429	4068	1017
17430	4068	1017
17431	4068	1017
17432	4068	1017
17433	4068	1017
17434	4068	1017
17435	4068	1017
17436	4068	1017
17437	4068	1017
17438	4068	1017
17439	4068	1017
17440	4068	1017
17441	4068	1017
17442	4068	1017
17443	4069	1017
17444	4069	1017
17445	4069	1017
17446	4069	1017
17447	4069	1017
17448	4069	1017
17449	4069	1017
17450	4069	1017
17451	4069	1017
17452	4069	1017
17453	4069	1017
17454	4069	1017
17455	4069	1017
17456	4069	1017
17457	4069	1017
17458	4069	1017
17459	4069	1017
17460	4070	1018
17461	4070	1018
17462	4070	1018
17463	4070	1018
17464	4070	1018
17465	4070	1018
17466	4070	1018
17467	4070	1018
17468	4070	1018
17469	4070	1018
17470	4070	1018
17471	4070	1018
17472	4070	1018
17473	4070	1018
17474	4070	1018
17475	4070	1018
17476	4070	1018
17477	4070	1018
17478	4071	1018
17479	4071	1018
17480	4071	1018
17481	4071	1018
17482	4071	1018
17483	4071	1018
17484	4071	1018
17485	4071	1018
17486	4071	1018
17487	4071	1018
17488	4071	1018
17489	4071	1018
17490	4071	1018
17491	4071	1018
17492	4071	1018
17493	4071	1018
17494	4071	1018
17495	4072	1018
17496	4072	1018
17497	4072	1018
17498	4072	1018
17499	4072	1018
17500	4072	1018
17501	4072	1018
17502	4072	1018
17503	4072	1018
17504	4072	1018
17505	4072	1018
17506	4072	1018
17507	4072	1018
17508	4072	1018
17509	4072	1018
17510	4072	1018
17511	4072	1018
17512	4073	1018
17513	4073	1018
17514	4073	1018
17515	4073	1018
17516	4073	1018
17517	4073	1018
17518	4073	1018
17519	4073	1018
17520	4073	1018
17521	4073	1018
17522	4073	1018
17523	4073	1018
17524	4073	1018
17525	4073	1018
17526	4073	1018
17527	4073	1018
17528	4073	1018
17529	4074	1019
17530	4074	1019
17531	4074	1019
17532	4074	1019
17533	4074	1019
17534	4074	1019
17535	4074	1019
17536	4074	1019
17537	4074	1019
17538	4074	1019
17539	4074	1019
17540	4074	1019
17541	4074	1019
17542	4074	1019
17543	4074	1019
17544	4074	1019
17545	4074	1019
17546	4074	1019
17547	4075	1019
17548	4075	1019
17549	4075	1019
17550	4075	1019
17551	4075	1019
17552	4075	1019
17553	4075	1019
17554	4075	1019
17555	4075	1019
17556	4075	1019
17557	4075	1019
17558	4075	1019
17559	4075	1019
17560	4075	1019
17561	4075	1019
17562	4075	1019
17563	4075	1019
17564	4076	1019
17565	4076	1019
17566	4076	1019
17567	4076	1019
17568	4076	1019
17569	4076	1019
17570	4076	1019
17571	4076	1019
17572	4076	1019
17573	4076	1019
17574	4076	1019
17575	4076	1019
17576	4076	1019
17577	4076	1019
17578	4076	1019
17579	4076	1019
17580	4076	1019
17581	4077	1019
17582	4077	1019
17583	4077	1019
17584	4077	1019
17585	4077	1019
17586	4077	1019
17587	4077	1019
17588	4077	1019
17589	4077	1019
17590	4077	1019
17591	4077	1019
17592	4077	1019
17593	4077	1019
17594	4077	1019
17595	4077	1019
17596	4077	1019
17597	4077	1019
17598	4078	1020
17599	4078	1020
17600	4078	1020
17601	4078	1020
17602	4078	1020
17603	4078	1020
17604	4078	1020
17605	4078	1020
17606	4078	1020
17607	4078	1020
17608	4078	1020
17609	4078	1020
17610	4078	1020
17611	4078	1020
17612	4078	1020
17613	4078	1020
17614	4078	1020
17615	4078	1020
17616	4079	1020
17617	4079	1020
17618	4079	1020
17619	4079	1020
17620	4079	1020
17621	4079	1020
17622	4079	1020
17623	4079	1020
17624	4079	1020
17625	4079	1020
17626	4079	1020
17627	4079	1020
17628	4079	1020
17629	4079	1020
17630	4079	1020
17631	4079	1020
17632	4079	1020
17633	4080	1020
17634	4080	1020
17635	4080	1020
17636	4080	1020
17637	4080	1020
17638	4080	1020
17639	4080	1020
17640	4080	1020
17641	4080	1020
17642	4080	1020
17643	4080	1020
17644	4080	1020
17645	4080	1020
17646	4080	1020
17647	4080	1020
17648	4080	1020
17649	4080	1020
17650	4081	1020
17651	4081	1020
17652	4081	1020
17653	4081	1020
17654	4081	1020
17655	4081	1020
17656	4081	1020
17657	4081	1020
17658	4081	1020
17659	4081	1020
17660	4081	1020
17661	4081	1020
17662	4081	1020
17663	4081	1020
17664	4081	1020
17665	4081	1020
17666	4081	1020
17667	4082	1021
17668	4082	1021
17669	4082	1021
17670	4082	1021
17671	4082	1021
17672	4082	1021
17673	4082	1021
17674	4082	1021
17675	4082	1021
17676	4082	1021
17677	4082	1021
17678	4082	1021
17679	4083	1021
17680	4083	1021
17681	4083	1021
17682	4083	1021
17683	4083	1021
17684	4083	1021
17685	4083	1021
17686	4083	1021
17687	4083	1021
17688	4083	1021
17689	4083	1021
17690	4083	1021
17691	4084	1021
17692	4084	1021
17693	4084	1021
17694	4084	1021
17695	4084	1021
17696	4084	1021
17697	4084	1021
17698	4084	1021
17699	4084	1021
17700	4084	1021
17701	4084	1021
17702	4084	1021
17703	4085	1021
17704	4085	1021
17705	4085	1021
17706	4085	1021
17707	4085	1021
17708	4085	1021
17709	4085	1021
17710	4085	1021
17711	4085	1021
17712	4085	1021
17713	4085	1021
17714	4085	1021
17715	4086	1022
17716	4086	1022
17717	4086	1022
17718	4086	1022
17719	4086	1022
17720	4086	1022
17721	4086	1022
17722	4086	1022
17723	4086	1022
17724	4086	1022
17725	4086	1022
17726	4087	1022
17727	4087	1022
17728	4087	1022
17729	4087	1022
17730	4087	1022
17731	4087	1022
17732	4087	1022
17733	4087	1022
17734	4087	1022
17735	4087	1022
17736	4087	1022
17737	4087	1022
17738	4088	1022
17739	4088	1022
17740	4088	1022
17741	4088	1022
17742	4088	1022
17743	4088	1022
17744	4088	1022
17745	4088	1022
17746	4088	1022
17747	4088	1022
17748	4088	1022
17749	4088	1022
17750	4089	1022
17751	4089	1022
17752	4089	1022
17753	4089	1022
17754	4089	1022
17755	4089	1022
17756	4089	1022
17757	4089	1022
17758	4089	1022
17759	4089	1022
17760	4089	1022
17761	4089	1022
17762	4090	1023
17763	4090	1023
17764	4090	1023
17765	4090	1023
17766	4090	1023
17767	4090	1023
17768	4090	1023
17769	4090	1023
17770	4090	1023
17771	4090	1023
17772	4090	1023
17773	4090	1023
17774	4091	1023
17775	4091	1023
17776	4091	1023
17777	4091	1023
17778	4091	1023
17779	4091	1023
17780	4091	1023
17781	4091	1023
17782	4091	1023
17783	4091	1023
17784	4091	1023
17785	4092	1023
17786	4092	1023
17787	4092	1023
17788	4092	1023
17789	4092	1023
17790	4092	1023
17791	4092	1023
17792	4092	1023
17793	4092	1023
17794	4092	1023
17795	4092	1023
17796	4092	1023
17797	4093	1023
17798	4093	1023
17799	4093	1023
17800	4093	1023
17801	4093	1023
17802	4093	1023
17803	4093	1023
17804	4093	1023
17805	4093	1023
17806	4093	1023
17807	4093	1023
17808	4093	1023
17809	4094	1024
17810	4094	1024
17811	4094	1024
17812	4094	1024
17813	4094	1024
17814	4094	1024
17815	4094	1024
17816	4094	1024
17817	4094	1024
17818	4094	1024
17819	4094	1024
17820	4094	1024
17821	4095	1024
17822	4095	1024
17823	4095	1024
17824	4095	1024
17825	4095	1024
17826	4095	1024
17827	4095	1024
17828	4095	1024
17829	4095	1024
17830	4095	1024
17831	4095	1024
17832	4095	1024
17833	4096	1024
17834	4096	1024
17835	4096	1024
17836	4096	1024
17837	4096	1024
17838	4096	1024
17839	4096	1024
17840	4096	1024
17841	4096	1024
17842	4096	1024
17843	4096	1024
17844	4097	1024
17845	4097	1024
17846	4097	1024
17847	4097	1024
17848	4097	1024
17849	4097	1024
17850	4097	1024
17851	4097	1024
17852	4097	1024
17853	4097	1024
17854	4097	1024
17855	4097	1024
17856	4098	1025
17857	4098	1025
17858	4098	1025
17859	4098	1025
17860	4098	1025
17861	4098	1025
17862	4098	1025
17863	4098	1025
17864	4098	1025
17865	4098	1025
17866	4098	1025
17867	4098	1025
17868	4099	1025
17869	4099	1025
17870	4099	1025
17871	4099	1025
17872	4099	1025
17873	4099	1025
17874	4099	1025
17875	4099	1025
17876	4099	1025
17877	4099	1025
17878	4099	1025
17879	4099	1025
17880	4100	1025
17881	4100	1025
17882	4100	1025
17883	4100	1025
17884	4100	1025
17885	4100	1025
17886	4100	1025
17887	4100	1025
17888	4100	1025
17889	4100	1025
17890	4100	1025
17891	4100	1025
17892	4101	1025
17893	4101	1025
17894	4101	1025
17895	4101	1025
17896	4101	1025
17897	4101	1025
17898	4101	1025
17899	4101	1025
17900	4101	1025
17901	4101	1025
17902	4101	1025
17903	4102	1026
17904	4102	1026
17905	4102	1026
17906	4102	1026
17907	4102	1026
17908	4102	1026
17909	4102	1026
17910	4102	1026
17911	4102	1026
17912	4102	1026
17913	4102	1026
17914	4102	1026
17915	4103	1026
17916	4103	1026
17917	4103	1026
17918	4103	1026
17919	4103	1026
17920	4103	1026
17921	4103	1026
17922	4103	1026
17923	4103	1026
17924	4103	1026
17925	4103	1026
17926	4103	1026
17927	4104	1026
17928	4104	1026
17929	4104	1026
17930	4104	1026
17931	4104	1026
17932	4104	1026
17933	4104	1026
17934	4104	1026
17935	4104	1026
17936	4104	1026
17937	4104	1026
17938	4104	1026
17939	4105	1026
17940	4105	1026
17941	4105	1026
17942	4105	1026
17943	4105	1026
17944	4105	1026
17945	4105	1026
17946	4105	1026
17947	4105	1026
17948	4105	1026
17949	4105	1026
17950	4105	1026
17951	4106	1027
17952	4106	1027
17953	4106	1027
17954	4106	1027
17955	4106	1027
17956	4106	1027
17957	4106	1027
17958	4106	1027
17959	4106	1027
17960	4106	1027
17961	4106	1027
17962	4107	1027
17963	4107	1027
17964	4107	1027
17965	4107	1027
17966	4107	1027
17967	4107	1027
17968	4107	1027
17969	4107	1027
17970	4107	1027
17971	4107	1027
17972	4107	1027
17973	4107	1027
17974	4108	1027
17975	4108	1027
17976	4108	1027
17977	4108	1027
17978	4108	1027
17979	4108	1027
17980	4108	1027
17981	4108	1027
17982	4108	1027
17983	4108	1027
17984	4108	1027
17985	4108	1027
17986	4109	1027
17987	4109	1027
17988	4109	1027
17989	4109	1027
17990	4109	1027
17991	4109	1027
17992	4109	1027
17993	4109	1027
17994	4109	1027
17995	4109	1027
17996	4109	1027
17997	4109	1027
17998	4110	1028
17999	4110	1028
18000	4110	1028
18001	4110	1028
18002	4110	1028
18003	4110	1028
18004	4110	1028
18005	4110	1028
18006	4110	1028
18007	4110	1028
18008	4110	1028
18009	4110	1028
18010	4111	1028
18011	4111	1028
18012	4111	1028
18013	4111	1028
18014	4111	1028
18015	4111	1028
18016	4111	1028
18017	4111	1028
18018	4111	1028
18019	4111	1028
18020	4111	1028
18021	4112	1028
18022	4112	1028
18023	4112	1028
18024	4112	1028
18025	4112	1028
18026	4112	1028
18027	4112	1028
18028	4112	1028
18029	4112	1028
18030	4112	1028
18031	4112	1028
18032	4112	1028
18033	4113	1028
18034	4113	1028
18035	4113	1028
18036	4113	1028
18037	4113	1028
18038	4113	1028
18039	4113	1028
18040	4113	1028
18041	4113	1028
18042	4113	1028
18043	4113	1028
18044	4113	1028
18045	4114	1029
18046	4114	1029
18047	4114	1029
18048	4114	1029
18049	4114	1029
18050	4114	1029
18051	4114	1029
18052	4114	1029
18053	4114	1029
18054	4114	1029
18055	4114	1029
18056	4114	1029
18057	4115	1029
18058	4115	1029
18059	4115	1029
18060	4115	1029
18061	4115	1029
18062	4115	1029
18063	4115	1029
18064	4115	1029
18065	4115	1029
18066	4115	1029
18067	4115	1029
18068	4115	1029
18069	4116	1029
18070	4116	1029
18071	4116	1029
18072	4116	1029
18073	4116	1029
18074	4116	1029
18075	4116	1029
18076	4116	1029
18077	4116	1029
